,iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website
15098,MDA,Moldova,3/13/2021,11431,11431,0,2090,1009,0.28,0.28,0.0,250,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15099,MDA,Moldova,3/14/2021,0,0,0,0,1029,0.0,0.0,0.0,255,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15100,MDA,Moldova,3/15/2021,12754,12754,0,0,1049,0.32,0.32,0.0,260,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15101,MDA,Moldova,3/16/2021,14814,14814,0,2060,1270,0.37,0.37,0.0,315,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15102,MDA,Moldova,3/17/2021,16131,16131,0,1317,1383,0.4,0.4,0.0,343,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15103,MDA,Moldova,3/18/2021,0,0,0,0,1321,0.0,0.0,0.0,327,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15104,MDA,Moldova,3/19/2021,18593,18593,0,0,1322,0.46,0.46,0.0,328,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15105,MDA,Moldova,3/20/2021,0,0,0,0,1159,0.0,0.0,0.0,287,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15106,MDA,Moldova,3/21/2021,20494,20494,0,0,1200,0.51,0.51,0.0,297,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15107,MDA,Moldova,3/22/2021,0,0,0,0,1156,0.0,0.0,0.0,287,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15108,MDA,Moldova,3/23/2021,21194,21194,0,0,911,0.53,0.53,0.0,226,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15109,MDA,Moldova,3/24/2021,23454,23454,0,2260,1046,0.58,0.58,0.0,259,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15110,MDA,Moldova,3/25/2021,27445,27445,0,3991,1440,0.68,0.68,0.0,357,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15111,MDA,Moldova,3/26/2021,30722,30722,0,3277,1733,0.76,0.76,0.0,430,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15112,MDA,Moldova,3/27/2021,33885,33885,0,3163,2049,0.84,0.84,0.0,508,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15113,MDA,Moldova,3/28/2021,0,0,0,0,2143,0.0,0.0,0.0,531,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15114,MDA,Moldova,3/29/2021,0,0,0,0,2323,0.0,0.0,0.0,576,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15115,MDA,Moldova,3/30/2021,0,0,0,0,2503,0.0,0.0,0.0,620,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15116,MDA,Moldova,3/31/2021,40321,40321,0,0,2410,1.0,1.0,0.0,597,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15117,MDA,Moldova,3/5/2021,3849,3849,0,0,0,0.1,0.1,0.0,0,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15118,MDA,Moldova,3/6/2021,0,0,0,0,520,0.0,0.0,0.0,129,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15119,MDA,Moldova,3/7/2021,0,0,0,0,520,0.0,0.0,0.0,129,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15120,MDA,Moldova,3/8/2021,0,0,0,0,520,0.0,0.0,0.0,129,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15121,MDA,Moldova,3/9/2021,0,0,0,0,520,0.0,0.0,0.0,129,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15122,MDA,Moldova,4/1/2021,42154,42154,0,1833,2101,1.04,1.04,0.0,521,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15123,MDA,Moldova,4/10/2021,0,0,0,0,2162,0.0,0.0,0.0,536,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15124,MDA,Moldova,4/11/2021,64179,64179,0,0,2379,1.59,1.59,0.0,590,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15125,MDA,Moldova,4/12/2021,67085,67085,0,2906,2505,1.66,1.66,0.0,621,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15126,MDA,Moldova,4/13/2021,71780,71780,0,4695,2887,1.78,1.78,0.0,716,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15127,MDA,Moldova,4/14/2021,78665,0,0,6885,3394,1.95,0.0,0.0,841,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15128,MDA,Moldova,4/15/2021,86016,78019,7997,7351,4255,2.13,1.93,0.2,1055,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15129,MDA,Moldova,4/16/2021,91743,82267,9476,5727,4883,2.27,2.04,0.23,1210,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15130,MDA,Moldova,4/17/2021,0,0,0,0,4534,0.0,0.0,0.0,1124,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15131,MDA,Moldova,4/18/2021,93466,83641,9825,0,4184,2.32,2.07,0.24,1037,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15132,MDA,Moldova,4/19/2021,96372,86131,10241,2906,4184,2.39,2.14,0.25,1037,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15133,MDA,Moldova,4/2/2021,0,0,0,0,1889,0.0,0.0,0.0,468,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15134,MDA,Moldova,4/20/2021,99639,88824,10815,3267,3980,2.47,2.2,0.27,987,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15135,MDA,Moldova,4/21/2021,0,0,0,0,3729,0.0,0.0,0.0,924,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15136,MDA,Moldova,4/22/2021,109899,98541,11358,0,3412,2.72,2.44,0.28,846,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15137,MDA,Moldova,4/23/2021,120254,108760,11494,10355,4073,2.98,2.7,0.28,1010,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15138,MDA,Moldova,4/24/2021,0,0,0,0,4161,0.0,0.0,0.0,1031,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15139,MDA,Moldova,4/25/2021,0,0,0,0,4250,0.0,0.0,0.0,1054,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15140,MDA,Moldova,4/26/2021,124695,113135,11560,0,4046,3.09,2.8,0.29,1003,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15141,MDA,Moldova,4/27/2021,132600,119583,13017,7905,4709,3.29,2.96,0.32,1167,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15142,MDA,Moldova,4/28/2021,139505,124505,15000,6905,4962,3.46,3.09,0.37,1230,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15143,MDA,Moldova,4/29/2021,145117,128587,16530,5612,5031,3.6,3.19,0.41,1247,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15144,MDA,Moldova,4/3/2021,0,0,0,0,1693,0.0,0.0,0.0,420,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15145,MDA,Moldova,4/30/2021,147315,130218,17097,2198,3866,3.65,3.23,0.42,958,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15146,MDA,Moldova,4/4/2021,47524,47524,0,0,1719,1.18,1.18,0.0,426,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15147,MDA,Moldova,4/5/2021,0,0,0,0,1778,0.0,0.0,0.0,441,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15148,MDA,Moldova,4/6/2021,51574,51574,0,0,1837,1.28,1.28,0.0,455,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15149,MDA,Moldova,4/7/2021,54907,54907,0,3333,2084,1.36,1.36,0.0,517,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15150,MDA,Moldova,4/8/2021,0,0,0,0,2011,0.0,0.0,0.0,499,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15151,MDA,Moldova,4/9/2021,57561,57561,0,0,1945,1.43,1.43,0.0,482,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15152,MDA,Moldova,5/1/2021,0,0,0,0,3764,0.0,0.0,0.0,933,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15153,MDA,Moldova,5/10/2021,185292,161849,23443,0,5096,4.59,4.01,0.58,1263,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15154,MDA,Moldova,5/11/2021,192845,167476,25369,7553,6066,4.78,4.15,0.63,1504,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15155,MDA,Moldova,5/12/2021,202883,175754,27129,10038,6058,5.03,4.36,0.67,1502,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15156,MDA,Moldova,5/13/2021,216740,187446,29294,13857,6417,5.37,4.65,0.73,1591,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15157,MDA,Moldova,5/14/2021,228971,197548,31423,12231,6608,5.68,4.9,0.78,1638,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15158,MDA,Moldova,5/15/2021,233603,201838,31765,4632,6992,5.79,5.0,0.79,1733,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15159,MDA,Moldova,5/16/2021,0,0,0,0,7614,0.0,0.0,0.0,1887,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15160,MDA,Moldova,5/17/2021,242946,209881,33065,0,8236,6.02,5.2,0.82,2042,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15161,MDA,Moldova,5/18/2021,253310,219004,34306,10364,8638,6.28,5.43,0.85,2141,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15162,MDA,Moldova,5/19/2021,264380,228911,35469,11070,8785,6.55,5.67,0.88,2178,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15163,MDA,Moldova,5/2/2021,0,0,0,0,3662,0.0,0.0,0.0,908,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15164,MDA,Moldova,5/20/2021,275627,239094,36533,11247,8412,6.83,5.93,0.91,2085,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15165,MDA,Moldova,5/21/2021,288097,250034,38063,12470,8447,7.14,6.2,0.94,2094,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15166,MDA,Moldova,5/22/2021,294794,256175,38619,6697,8742,7.31,6.35,0.96,2167,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15167,MDA,Moldova,5/23/2021,298553,259809,38744,3759,8611,7.4,6.44,0.96,2135,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15168,MDA,Moldova,5/24/2021,306610,266238,40372,8057,9095,7.6,6.6,1.0,2255,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15169,MDA,Moldova,5/25/2021,351843,301175,50668,45233,14076,8.72,7.47,1.26,3489,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15170,MDA,Moldova,5/26/2021,0,0,0,0,14289,0.0,0.0,0.0,3542,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15171,MDA,Moldova,5/27/2021,376969,316382,60587,0,14477,9.34,7.84,1.5,3589,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15172,MDA,Moldova,5/28/2021,398609,328268,70341,21640,15787,9.88,8.14,1.74,3914,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15173,MDA,Moldova,5/29/2021,406758,333875,72883,8149,15995,10.08,8.28,1.81,3965,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15174,MDA,Moldova,5/3/2021,0,0,0,0,3560,0.0,0.0,0.0,883,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15175,MDA,Moldova,5/30/2021,0,0,0,0,16176,0.0,0.0,0.0,4010,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15176,MDA,Moldova,5/31/2021,416814,340151,76663,0,15743,10.33,8.43,1.9,3903,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15177,MDA,Moldova,5/4/2021,150384,132065,18319,0,2541,3.73,3.27,0.45,630,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15178,MDA,Moldova,5/5/2021,160476,140174,20302,10092,2996,3.98,3.47,0.5,743,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15179,MDA,Moldova,5/6/2021,171820,150173,21647,11344,3815,4.26,3.72,0.54,946,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15180,MDA,Moldova,5/7/2021,182717,159420,23297,10897,5057,4.53,3.95,0.58,1254,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15181,MDA,Moldova,5/8/2021,184660,161266,23394,1943,5225,4.58,4.0,0.58,1295,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15182,MDA,Moldova,5/9/2021,0,0,0,0,5161,0.0,0.0,0.0,1279,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15183,MDA,Moldova,6/1/2021,426086,344826,81260,9272,10606,10.56,8.55,2.01,2629,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15184,MDA,Moldova,6/10/2021,512205,377714,134491,10309,6740,12.7,9.36,3.33,1671,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15185,MDA,Moldova,6/11/2021,522848,381141,141707,10643,7929,12.96,9.45,3.51,1966,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15186,MDA,Moldova,6/12/2021,528421,382803,145618,5573,8394,13.1,9.49,3.61,2081,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15187,MDA,Moldova,6/13/2021,530364,383429,146935,1943,8521,13.15,9.51,3.64,2112,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15188,MDA,Moldova,6/14/2021,538879,385969,152910,8515,8393,13.36,9.57,3.79,2081,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15189,MDA,Moldova,6/15/2021,556597,388808,167789,17718,9369,13.8,9.64,4.16,2323,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15190,MDA,Moldova,6/16/2021,577763,391279,186484,21166,10838,14.32,9.7,4.62,2687,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15191,MDA,Moldova,6/17/2021,597494,394554,202940,19731,12184,14.81,9.78,5.03,3020,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
15192,MDA,Moldova,6/18/2021,613587,397151,216436,16093,12963,15.21,9.85,5.37,3213,"['V008', 'V009', 'V012', 'V017']","['Oxford/AstraZeneca', 'Pfizer/BioNTech', 'Sinopharm/Beijing', 'Sputnik V']",S094,Ministry of Health,https://vaccinare.gov.md/
