,iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website,dropout_date,vaccine_count,coverage_group,daily_vaccination_7d_avg,vaccination_momentum
13207,LBN,Lebanon,6/14/2021,1031639,701602,330037,20772,20663,15.11,10.28,4.84,3027,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,52.95951265817372,4,Low,16916.285714285714,2.0029293192676896
13208,LBN,Lebanon,6/15/2021,1058472,716565,341907,26833,21579,15.51,10.5,5.01,3162,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,52.28527767892655,4,Low,18559.0,2.0386935129129538
13209,LBN,Lebanon,6/16/2021,1061450,718199,343251,2978,19043,15.55,10.52,5.03,2790,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,52.20670037134555,4,Low,18870.428571428572,1.794055301709925
13210,LBN,Lebanon,6/17/2021,1111588,747426,364162,50138,23232,16.29,10.95,5.34,3404,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,51.27785225560791,4,Low,20129.285714285714,2.089982979305282
13211,LBN,Lebanon,6/18/2021,1126981,758974,368007,15393,23394,16.51,11.12,5.39,3427,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,51.512568282971486,4,Low,21149.85714285714,2.0758113934485145
13212,LBN,Lebanon,6/19/2021,1128719,760592,368127,1738,20486,16.54,11.14,5.39,3001,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,51.59993794307592,4,Low,21357.428571428572,1.8149778642868597
13213,LBN,Lebanon,6/2/2021,819518,546388,273130,19378,14890,12.01,8.01,4.0,2182,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,50.011713287993146,4,Low,20469.571428571428,1.8169216539478081
13214,LBN,Lebanon,6/20/2021,1130669,761818,368851,1950,17115,16.57,11.16,5.4,2508,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,51.58279274052333,4,Low,19962.714285714286,1.5137056026122588
13215,LBN,Lebanon,6/3/2021,848020,563270,284750,28502,17527,12.42,8.25,4.17,2568,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,49.44697924618744,4,Low,19383.85714285714,2.066814461923068
13216,LBN,Lebanon,6/4/2021,849471,564476,284995,1451,16020,12.45,8.27,4.18,2347,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,49.511582423344834,4,Low,18952.0,1.8858795650469526
13217,LBN,Lebanon,6/5/2021,852090,566738,285352,2619,15675,12.48,8.3,4.18,2297,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,49.6501028694035,4,Low,17872.428571428572,1.8395944090412983
13218,LBN,Lebanon,6/6/2021,863134,574301,288833,11044,15852,12.65,8.41,4.23,2322,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,49.70703516100442,4,Low,16795.0,1.8365630365621097
13219,LBN,Lebanon,6/7/2021,886996,589810,297186,23862,16080,13.0,8.64,4.35,2356,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,49.61326528882182,4,Low,16165.57142857143,1.812860486405801
13220,LBN,Lebanon,6/8/2021,907418,602419,304999,20422,15325,13.29,8.83,4.47,2245,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,49.370952775393874,4,Low,16227.714285714286,1.6888578361901572
13221,LBN,Lebanon,6/9/2021,928148,617035,311113,20730,15519,13.6,9.04,4.56,2274,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,49.57935935562813,4,Low,15999.714285714286,1.6720393730310252
13222,LSO,Lesotho,3/10/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13223,LSO,Lesotho,3/11/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13224,LSO,Lesotho,3/12/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13225,LSO,Lesotho,3/13/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13226,LSO,Lesotho,3/14/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13227,LSO,Lesotho,3/15/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13228,LSO,Lesotho,3/16/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13229,LSO,Lesotho,3/17/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13230,LSO,Lesotho,3/18/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13231,LSO,Lesotho,3/19/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13232,LSO,Lesotho,3/20/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13233,LSO,Lesotho,3/21/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13234,LSO,Lesotho,3/22/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13235,LSO,Lesotho,3/23/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13236,LSO,Lesotho,3/24/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13237,LSO,Lesotho,3/25/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13238,LSO,Lesotho,3/26/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13239,LSO,Lesotho,3/27/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13240,LSO,Lesotho,3/28/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13241,LSO,Lesotho,3/29/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13242,LSO,Lesotho,3/30/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13243,LSO,Lesotho,3/31/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13244,LSO,Lesotho,3/9/2021,0,0,0,0,0,0.0,0.0,0.0,0,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,351.42857142857144,0.0
13245,LSO,Lesotho,4/1/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,351.42857142857144,0.0
13246,LSO,Lesotho,4/10/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,351.42857142857144,0.0
13247,LSO,Lesotho,4/11/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,351.42857142857144,0.0
13248,LSO,Lesotho,4/12/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,351.42857142857144,0.0
13249,LSO,Lesotho,4/13/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,351.42857142857144,0.0
13250,LSO,Lesotho,4/14/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,351.42857142857144,0.0
13251,LSO,Lesotho,4/15/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13252,LSO,Lesotho,4/16/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,410.0,0.0
13253,LSO,Lesotho,4/17/2021,16000,16000,0,0,410,0.75,0.75,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,410.0,2.5625
13254,LSO,Lesotho,4/18/2021,0,0,0,0,447,0.0,0.0,0.0,209,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,415.2857142857143,0.0
13255,LSO,Lesotho,4/19/2021,0,0,0,0,483,0.0,0.0,0.0,225,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,425.7142857142857,0.0
13256,LSO,Lesotho,4/2/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,425.7142857142857,0.0
13257,LSO,Lesotho,4/20/2021,0,0,0,0,520,0.0,0.0,0.0,243,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,441.42857142857144,0.0
13258,LSO,Lesotho,4/21/2021,0,0,0,0,556,0.0,0.0,0.0,260,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,462.2857142857143,0.0
13259,LSO,Lesotho,4/22/2021,0,0,0,0,593,0.0,0.0,0.0,277,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,488.42857142857144,0.0
13260,LSO,Lesotho,4/23/2021,0,0,0,0,629,0.0,0.0,0.0,294,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,519.7142857142857,0.0
13261,LSO,Lesotho,4/24/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,551.0,0.0
13262,LSO,Lesotho,4/25/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,577.1428571428571,0.0
13263,LSO,Lesotho,4/26/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,613.7142857142857,0.0
13264,LSO,Lesotho,4/27/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,634.5714285714286,0.0
13265,LSO,Lesotho,4/28/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,650.2857142857143,0.0
13266,LSO,Lesotho,4/29/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,660.7142857142857,0.0
13267,LSO,Lesotho,4/3/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,629.4285714285714,0.0
13268,LSO,Lesotho,4/30/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,629.4285714285714,0.0
13269,LSO,Lesotho,4/4/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,592.8571428571429,0.0
13270,LSO,Lesotho,4/5/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,556.2857142857143,0.0
13271,LSO,Lesotho,4/6/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,519.7142857142857,0.0
13272,LSO,Lesotho,4/7/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,483.14285714285717,0.0
13273,LSO,Lesotho,4/8/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,446.57142857142856,0.0
13274,LSO,Lesotho,4/9/2021,0,0,0,0,410,0.0,0.0,0.0,191,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,446.57142857142856,0.0
13275,LSO,Lesotho,5/1/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,446.57142857142856,0.0
13276,LSO,Lesotho,5/10/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,483.14285714285717,0.0
13277,LSO,Lesotho,5/11/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,519.7142857142857,0.0
13278,LSO,Lesotho,5/12/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,556.2857142857143,0.0
13279,LSO,Lesotho,5/13/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,592.8571428571429,0.0
13280,LSO,Lesotho,5/14/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,629.4285714285714,0.0
13281,LSO,Lesotho,5/15/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,666.0,0.0
13282,LSO,Lesotho,5/16/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,666.0,0.0
13283,LSO,Lesotho,5/17/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,666.0,0.0
13284,LSO,Lesotho,5/18/2021,36637,36637,0,0,666,1.71,1.71,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,666.0,1.8178344296749187
13285,LSO,Lesotho,5/19/2021,0,0,0,0,576,0.0,0.0,0.0,269,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,653.1428571428571,0.0
13286,LSO,Lesotho,5/2/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,653.1428571428571,0.0
13287,LSO,Lesotho,5/20/2021,0,0,0,0,487,0.0,0.0,0.0,227,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,627.5714285714286,0.0
13288,LSO,Lesotho,5/21/2021,36759,36637,122,0,398,1.72,1.71,0.01,186,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,99.66700330267216,1,Low,589.2857142857143,1.0827280393917136
13289,LSO,Lesotho,5/3/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,589.2857142857143,0.0
13290,LSO,Lesotho,5/4/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,589.2857142857143,0.0
13291,LSO,Lesotho,5/5/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,589.2857142857143,0.0
13292,LSO,Lesotho,5/6/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,602.1428571428571,0.0
13293,LSO,Lesotho,5/7/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,602.1428571428571,0.0
13294,LSO,Lesotho,5/8/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,627.7142857142857,0.0
13295,LSO,Lesotho,5/9/2021,0,0,0,0,666,0.0,0.0,0.0,311,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,666.0,0.0
13296,LBR,Liberia,5/12/2021,36404,36404,0,0,0,0.72,0.72,0.0,0,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,0.0,0.0
13297,LBR,Liberia,5/13/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,891.0,0.0
13298,LBR,Liberia,5/14/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1188.0,0.0
13299,LBR,Liberia,5/15/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1336.5,0.0
13300,LBR,Liberia,5/16/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1425.6,0.0
13301,LBR,Liberia,5/17/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1485.0,0.0
13302,LBR,Liberia,5/18/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1527.4285714285713,0.0
13303,LBR,Liberia,5/19/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1782.0,0.0
13304,LBR,Liberia,5/20/2021,0,0,0,0,1782,0.0,0.0,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1782.0,0.0
13305,LBR,Liberia,5/21/2021,52446,52446,0,0,1782,1.04,1.04,0.0,352,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,1782.0,3.3977805743049996
13306,LBR,Liberia,5/22/2021,0,0,0,0,1584,0.0,0.0,0.0,313,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1753.7142857142858,0.0
13307,LBR,Liberia,5/23/2021,0,0,0,0,1386,0.0,0.0,0.0,274,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1697.142857142857,0.0
13308,LBR,Liberia,5/24/2021,53626,53626,0,0,1187,1.06,1.06,0.0,235,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,1612.142857142857,2.213478536530787
13309,LBR,Liberia,5/25/2021,0,0,0,0,1080,0.0,0.0,0.0,214,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1511.857142857143,0.0
13310,LBR,Liberia,5/26/2021,55690,55690,0,0,973,1.1,1.1,0.0,192,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,1396.2857142857142,1.747171844137188
13311,LBR,Liberia,5/27/2021,0,0,0,0,731,0.0,0.0,0.0,145,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1246.142857142857,0.0
13312,LBR,Liberia,5/28/2021,0,0,0,0,489,0.0,0.0,0.0,97,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1061.4285714285713,0.0
13313,LBR,Liberia,5/29/2021,0,0,0,0,446,0.0,0.0,0.0,88,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,898.8571428571429,0.0
13314,LBR,Liberia,5/30/2021,0,0,0,0,403,0.0,0.0,0.0,80,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,758.4285714285714,0.0
13315,LBR,Liberia,5/31/2021,56144,56144,0,0,360,1.11,1.11,0.0,71,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,100.0,1,Low,640.2857142857143,0.6412083214591051
13316,LBR,Liberia,6/1/2021,0,0,0,0,349,0.0,0.0,0.0,69,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,535.8571428571429,0.0
13317,LBR,Liberia,6/10/2021,64129,63662,467,0,730,1.27,1.26,0.01,144,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,99.26643837768214,1,Low,501.14285714285717,1.1383305524801572
13318,LBR,Liberia,6/11/2021,0,0,0,0,646,0.0,0.0,0.0,128,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,489.0,0.0
13319,LBR,Liberia,6/12/2021,0,0,0,0,561,0.0,0.0,0.0,111,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,499.2857142857143,0.0
13320,LBR,Liberia,6/13/2021,0,0,0,0,477,0.0,0.0,0.0,94,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,503.7142857142857,0.0
13321,LBR,Liberia,6/14/2021,65590,65097,493,0,392,1.3,1.29,0.01,78,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,99.24266863296312,1,Low,502.14285714285717,0.5976520811099253
13322,LBR,Liberia,6/15/2021,67437,66884,553,1847,519,1.33,1.32,0.01,103,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,99.17319538305125,1,Low,524.8571428571429,0.7696071889318921
13323,LBR,Liberia,6/16/2021,0,0,0,0,535,0.0,0.0,0.0,106,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,551.4285714285714,0.0
13324,LBR,Liberia,6/17/2021,0,0,0,0,552,0.0,0.0,0.0,109,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,526.0,0.0
13325,LBR,Liberia,6/18/2021,0,0,0,0,539,0.0,0.0,0.0,107,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,510.7142857142857,0.0
13326,LBR,Liberia,6/19/2021,0,0,0,0,526,0.0,0.0,0.0,104,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,505.7142857142857,0.0
13327,LBR,Liberia,6/2/2021,0,0,0,0,338,0.0,0.0,0.0,67,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,485.85714285714283,0.0
13328,LBR,Liberia,6/20/2021,68821,68134,687,0,514,1.36,1.35,0.01,102,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,98.99169284057886,1,Low,503.2857142857143,0.7468650557242702
13329,LBR,Liberia,6/3/2021,0,0,0,0,462,0.0,0.0,0.0,91,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,495.14285714285717,0.0
13330,LBR,Liberia,6/4/2021,0,0,0,0,586,0.0,0.0,0.0,116,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,502.42857142857144,0.0
13331,LBR,Liberia,6/5/2021,0,0,0,0,710,0.0,0.0,0.0,140,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,525.0,0.0
