iso_code,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccine_id,vaccine_names,source_id,source_name,source_website,dropout_date,vaccine_count,coverage_group,daily_vaccination_7d_avg,vaccination_momentum
FIN,Finland,2021-05-15,2387156,2105016,282140,16733,33241,43.08,37.99,5.09,5999,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S053,Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L,86.59677646155659,3,Low,37739.0,1.3924938294774198
GIB,Gibraltar,2021-05-15,0,0,0,0,66,0.0,115.48,0.0,1959,V009,Pfizer/BioNTech,S058,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1403686370242084865,0.0,1,Low,237.8571428571429,0.0
NRU,Nauru,2021-05-15,0,0,0,0,239,0.0,6.46,0.0,22060,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,239.0,0.0
CHN,China,2021-05-15,392987000,0,0,12354000,10771571,27.3,0.0,0.0,7484,"V003, V012, V014, V015","CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",S031,National Health Commission,http://www.nhc.gov.cn/xcs/yqjzqk/202106/ddd7b535796040ed8b86f9e34fd218bb.shtml,0.0,4,Low,9038510.142857144,2.740948428319512
OWID_WLS,Wales,2021-05-15,2934834,2019160,915674,23035,24272,93.08,64.04,29.04,7698,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,54.65074585471186,3,Low,24210.571428571428,0.8270314436864231
PRY,Paraguay,2021-05-15,271357,208133,63224,1870,12432,3.8,2.92,0.89,1743,"V004, V008, V012, V015, V017","Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",S111,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html,69.6232697361783,5,Low,9213.0,4.58141857405558
MNG,Mongolia,2021-05-15,2411556,1770527,641029,13489,36705,73.56,54.01,19.55,11196,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S096,Ministry of Health via ikon.mn,https://ikon.mn/,63.794452160289,4,Low,70685.85714285714,1.5220463468399656
NGA,Nigeria,2021-05-15,1794552,1794552,0,27064,20180,0.87,0.87,0.0,98,V008,Oxford/AstraZeneca,S103,Government of Nigeria,https://twitter.com/NphcdaNG/status/1400875651012378627,100.0,1,Low,45498.0,1.1245146420945171
COD,Democratic Republic of Congo,2021-05-15,0,0,0,0,420,0.0,0.01,0.0,5,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,400.4285714285714,0.0
LTU,Lithuania,2021-05-15,1319560,870462,449098,6137,21980,48.47,31.98,16.5,8074,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S086,Ministry of Health,https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/,48.40693792491803,4,Low,22973.42857142857,1.6657067507350938
LBN,Lebanon,2021-05-15,581518,377487,204031,450,7710,8.52,5.53,2.99,1130,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S084,Government of Lebanon,https://impact.cib.gov.lb/home/dashboard/vaccine,45.95019166222943,4,Low,8822.42857142857,1.325840300730158
MAC,Macao,2021-05-15,130761,83766,47193,2614,1982,20.14,12.9,7.27,3052,"V009, V012","Pfizer/BioNTech, Sinopharm/Beijing",S088,Government of Macao,https://www.gov.mo/zh-hant/news/514196/,43.66091254208151,2,Low,1911.571428571429,1.5157424614372783
LCA,Saint Lucia,2021-05-15,0,0,0,0,1099,0.0,11.03,0.0,5985,V008,Oxford/AstraZeneca,S122,Ministry of Health,https://www.covid19response.lc/,0.0,1,Low,951.8571428571428,0.0
URY,Uruguay,2021-05-15,2309056,1360965,948091,21419,39425,66.47,39.18,27.29,11349,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S147,Ministry of Health via vacuna.uy,https://monitor.uruguaysevacuna.gub.uy/,30.336856568684723,3,Low,31362.285714285717,1.7074077025416448
SAU,Saudi Arabia,2021-05-15,11489358,0,0,176967,149643,33.0,0.0,0.0,4298,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S125,Saudi Health Council,https://covid19.moh.gov.sa/,0.0,2,Low,160401.14285714287,1.3024487530112647
HUN,Hungary,2021-05-15,7301801,4600012,2701789,90451,75006,75.59,47.62,27.97,7764,"V006, V007, V008, V009, V012, V017","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S066,Government of Hungary,https://koronavirus.gov.hu//cikkek/5-millio-411-ezer-beoltott-202-az-uj-fertozott-elhunyt-9-beteg,41.26560974188763,6,Low,84244.71428571429,1.0272260227305563
PNG,Papua New Guinea,2021-05-15,0,0,0,0,1421,0.0,0.13,0.0,159,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,577.0,0.0
SLV,El Salvador,2021-05-15,1350587,1024727,325860,40338,31823,20.82,15.8,5.02,4906,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S045,Ministry of Health,https://covid19.gob.sv/,68.20031091207707,3,Low,28037.285714285717,2.356234733489957
COL,Colombia,2021-05-15,7374433,4552042,2822391,0,164341,14.49,8.95,5.55,3230,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S032,Ministry of Health,https://docs.google.com/spreadsheets/d/1eblBeozGn1soDGXbOIicwyEDkUqNMzzpJoAKw84TTA4,37.997254858369054,3,Low,150806.7142857143,2.2285238743100657
YEM,Yemen,2021-05-15,0,0,0,0,4276,0.0,0.06,0.0,143,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,4276.0,0.0
GHA,Ghana,2021-05-15,0,0,0,0,46,0.0,2.72,0.0,1,"V008, V017","Oxford/AstraZeneca, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,71.71428571428571,0.0
CIV,Cote d'Ivoire,2021-05-15,321020,321020,0,19523,9815,1.22,1.22,0.0,372,V008,Oxford/AstraZeneca,S035,Ministry of Health and Public Hygiene,https://www.facebook.com/mshpcmu/posts/1932855310213487,100.0,1,Low,11176.857142857143,3.057441903931219
TCA,Turks and Caicos Islands,2021-05-15,0,0,0,0,163,0.0,38.84,0.0,4210,V009,Pfizer/BioNTech,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,163.0,0.0
MLI,Mali,2021-05-15,0,0,0,0,1617,0.0,0.35,0.0,80,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,1781.857142857143,0.0
JEY,Jersey,2021-05-15,0,0,0,0,652,0.0,55.09,0.0,6451,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S075,Government of Jersey,https://www.gov.je/Datasets/ListOpenData?ListName=COVID19Weekly&clean=true,0.0,3,Low,654.1428571428571,0.0
PAN,Panama,2021-05-15,825811,547567,278244,27100,7996,19.14,12.69,6.45,1853,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S110,Ministry of Health,https://twitter.com/MINSAPma/status/1406448055692541952,49.18539649029251,2,Low,9432.0,0.9682602920038604
BIH,Bosnia and Herzegovina,2021-05-15,0,0,0,0,1452,0.0,2.54,0.0,443,"V008, V009, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S022,Public Health Institute,https://www.faktor.ba/vijest/novalic-potpisan-ugovor-za-nabavku-500000-doza-vakcina-sinofarm/128063,0.0,4,Low,1674.2857142857142,0.0
SVN,Slovenia,2021-05-15,846866,558235,288631,11084,14780,40.74,26.85,13.88,7109,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S130,National Institute of Public Health via covid-19.sledilnik.org,https://covid-19.sledilnik.org/en/stats,48.295789407686726,2,Low,13231.857142857143,1.7452583997940645
LBY,Libya,2021-05-15,0,0,0,0,5773,0.0,1.55,0.0,840,"V006, V007, V008, V009, V015, V017","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,6,Low,5103.0,0.0
SLB,Solomon Islands,2021-05-15,0,0,0,0,428,0.0,1.36,0.0,623,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,541.0,0.0
MDV,Maldives,2021-05-15,445887,302974,142913,1951,2014,82.49,56.05,26.44,3726,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S091,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1406663443378176003,52.82994580393037,3,Low,2911.8571428571427,0.4516839468295779
KGZ,Kyrgyzstan,2021-05-15,0,0,0,0,1399,0.0,0.57,0.0,214,"V012, V017","Sinopharm/Beijing, Sputnik V",S081,Ministry of Health,"https://akipress.com/news:659241:Kyrgyzstan_vaccinates_over_88,000_against_COVID-19/",0.0,2,Low,1290.428571428571,0.0
SMR,San Marino,2021-05-15,0,0,0,0,504,0.0,63.02,0.0,14851,"V009, V017","Pfizer/BioNTech, Sputnik V",S124,Social Security Institute,https://vaccinocovid.iss.sm/,0.0,2,Low,596.1428571428571,0.0
RUS,Russia,2021-05-15,23858201,14265642,9592559,566156,323018,16.35,9.78,6.57,2213,"V005, V017","EpiVacCorona, Sputnik V",S118,Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,32.75760740385887,2,Low,263731.8571428572,1.3539076144089823
HRV,Croatia,2021-05-15,1346991,1039233,307758,36535,32755,32.81,25.31,7.5,7979,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S036,Ministry of Health,https://www.koronavirus.hr,70.38604432307288,3,Low,31601.85714285714,2.4317163217868565
GAB,Gabon,2021-05-15,0,0,0,0,409,0.0,0.38,0.0,184,V012,Sinopharm/Beijing,S055,Ministry of Health,https://monitoring-covid19gabon.ga/,0.0,1,Low,384.1428571428572,0.0
GNB,Guinea-Bissau,2021-05-15,0,0,0,0,475,0.0,0.3,0.0,241,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,356.25,0.0
BEN,Benin,2021-05-15,0,0,0,0,250,0.0,0.09,0.0,21,"V008, V015","Oxford/AstraZeneca, Sinovac",S018,Ministry of Health,https://covid19.who.int/,0.0,2,Low,187.5,0.0
TJK,Tajikistan,2021-05-15,0,0,0,0,261,0.0,0.74,0.0,27,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,261.0,0.0
KHM,Cambodia,2021-05-15,3214835,2066813,1148022,33920,55464,19.23,12.36,6.87,3317,"V008, V012, V015","Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac",S027,Ministry of Health,https://www.facebook.com/MinistryofHealthofCambodia/posts/4136652739707134,44.45448136817409,3,Low,61170.142857142855,1.7252518402966248
MKD,North Macedonia,2021-05-15,203324,176909,26415,0,15189,9.76,8.49,1.27,7291,"V008, V009, V012, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",S104,Government of North Macedonia,https://twitter.com/ZdravstvoMK/status/1405859988455710725,85.0685945881781,5,Low,12296.42857142857,7.470342900985619
CHE,Switzerland,2021-05-15,3712483,2450566,1261917,42578,66211,42.9,28.32,14.58,7650,"V007, V009","Moderna, Pfizer/BioNTech",S137,Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH,48.50508005089437,2,Low,65641.42857142857,1.7834694461900564
ZAF,South Africa,2021-05-15,478452,478452,478452,4134,13710,0.81,0.81,0.81,231,"V006, V009","Johnson&Johnson, Pfizer/BioNTech",S131,Ministry of Health,https://sacoronavirus.co.za/latest-vaccine-statistics/,0.0,2,Low,9889.857142857143,2.8654912091495075
SEN,Senegal,2021-05-15,0,0,0,0,3308,0.0,2.58,0.0,198,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,2107.714285714286,0.0
PER,Peru,2021-05-15,2695777,1861893,833884,73571,71058,8.18,5.65,2.53,2155,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S112,Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa,55.2131083794826,3,Low,59082.71428571428,2.6359005214452087
CYP,Cyprus,2021-05-15,0,0,0,0,11085,0.0,36.57,0.0,12656,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S039,Ministry of Health,https://www.moh.gov.cy/moh/moh.nsf/All/0EFA027144C9E54AC22586BE0032B2F5,0.0,4,Low,10146.285714285714,0.0
IRL,Ireland,2021-05-15,0,0,0,0,33914,0.0,28.53,0.0,6868,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S070,Heath Service Executive,https://covid19.who.int/,0.0,4,Low,34811.142857142855,0.0
DJI,Djibouti,2021-05-15,0,0,0,0,73,0.0,1.27,0.0,74,"V008, V012, V017","Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,87.85714285714286,0.0
UZB,Uzbekistan,2021-05-15,0,0,0,0,37576,0.0,3.27,0.0,1123,"V008, V011, V017","Oxford/AstraZeneca, RBD-Dimer, Sputnik V",S148,Government of Uzbekistan,https://akipress.com/news:659485:Uzbekistan_vaccinates_over_1_623_million_against_COVID-19/,0.0,3,Low,42215.0,0.0
BHS,Bahamas,2021-05-15,0,0,0,0,1140,0.0,9.15,0.0,2899,V008,Oxford/AstraZeneca,S012,Government of the Bahamas,https://www.facebook.com/opmbs/photos/a.138602006861785/832605630794749/,0.0,1,Low,980.1428571428572,0.0
GTM,Guatemala,2021-05-15,276843,274321,2522,2409,9985,1.55,1.53,0.01,557,"V007, V008","Moderna, Oxford/AstraZeneca",S061,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,99.08063910528176,2,Low,7744.285714285715,3.606737392673826
MCO,Monaco,2021-05-15,0,0,0,0,227,0.0,35.51,0.0,5784,V009,Pfizer/BioNTech,S095,National Council,https://www.gouv.mc//Action-Gouvernementale/Coronavirus-Covid-19/Actualites/Covid-19-quatre-nouveaux-cas-positifs-ce-vendredi-11-juin,0.0,1,Low,196.7142857142857,0.0
GMB,Gambia,2021-05-15,0,0,0,0,172,0.0,1.07,0.0,71,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,213.28571428571428,0.0
WLF,Wallis and Futuna,2021-05-15,0,0,0,0,200,0.0,38.11,0.0,17784,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,91.14285714285714,0.0
ETH,Ethiopia,2021-05-15,1454503,1454503,0,17838,23382,1.27,1.27,0.0,203,V008,Oxford/AstraZeneca,S050,Ministry of Health,https://twitter.com/FMoHealth/status/1405944478603546626,100.0,1,Low,23817.42857142857,1.60755942064059
SMR,San Marino,2021-05-16,0,0,0,0,504,0.0,63.02,0.0,14851,"V009, V017","Pfizer/BioNTech, Sputnik V",S124,Social Security Institute,https://vaccinocovid.iss.sm/,0.0,2,Low,600.7142857142857,0.0
COL,Colombia,2021-05-16,7459332,4601785,2857547,84899,158272,14.66,9.04,5.62,3111,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S032,Ministry of Health,https://docs.google.com/spreadsheets/d/1eblBeozGn1soDGXbOIicwyEDkUqNMzzpJoAKw84TTA4,37.90350918176316,3,Low,158884.7142857143,2.12179857392056
DJI,Djibouti,2021-05-16,0,0,0,0,73,0.0,1.27,0.0,74,"V008, V012, V017","Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,3,Low,73.0,0.0
GTM,Guatemala,2021-05-16,279902,277380,2522,3059,9679,1.56,1.55,0.01,540,"V007, V008","Moderna, Oxford/AstraZeneca",S061,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,99.09077799408752,2,Low,9011.0,3.457996012890226
UZB,Uzbekistan,2021-05-16,0,0,0,0,34299,0.0,3.27,0.0,1025,"V008, V011, V017","Oxford/AstraZeneca, RBD-Dimer, Sputnik V",S148,Government of Uzbekistan,https://akipress.com/news:659485:Uzbekistan_vaccinates_over_1_623_million_against_COVID-19/,0.0,3,Low,42022.42857142857,0.0
GMB,Gambia,2021-05-16,0,0,0,0,168,0.0,1.07,0.0,70,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,188.7142857142857,0.0
CIV,Cote d'Ivoire,2021-05-16,333793,333793,0,12773,10165,1.27,1.27,0.0,385,V008,Oxford/AstraZeneca,S035,Ministry of Health and Public Hygiene,https://www.facebook.com/mshpcmu/posts/1932855310213487,100.0,1,Low,11776.857142857143,3.0453005305683463
CMR,Cameroon,2021-05-16,0,0,0,0,1396,0.0,0.16,0.0,53,"V002, V008","BBIBP-CorV, Oxford/AstraZeneca",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,2149.8571428571427,0.0
KEN,Kenya,2021-05-16,0,0,0,0,4068,0.0,1.74,0.0,76,"V008, V017","Oxford/AstraZeneca, Sputnik V",S078,Ministry of Health,https://twitter.com/MOH_Kenya/status/1406627604132773892,0.0,2,Low,4858.285714285715,0.0
BIH,Bosnia and Herzegovina,2021-05-16,0,0,0,0,1452,0.0,2.54,0.0,443,"V008, V009, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S022,Public Health Institute,https://www.faktor.ba/vijest/novalic-potpisan-ugovor-za-nabavku-500000-doza-vakcina-sinofarm/128063,0.0,4,Low,1452.0,0.0
IRQ,Iraq,2021-05-16,0,0,0,0,7255,0.0,0.74,0.0,180,"V002, V008, V009, V017","BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,4,Low,8029.285714285715,0.0
WSM,Samoa,2021-05-16,0,0,0,0,1063,0.0,6.02,0.0,5358,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,825.8571428571429,0.0
BGR,Bulgaria,2021-05-16,1116741,702012,414729,3390,25525,16.07,10.1,5.97,3673,"V006, V007, V008, V009","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S026,Ministry of Health,https://coronavirus.bg/bg/statistika,40.92280473838054,4,Low,24011.714285714286,2.285668745035778
MYS,Malaysia,2021-05-16,1915824,1186999,728825,10295,21310,5.92,3.67,2.25,658,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S090,Government of Malaysia,https://www.vaksincovid.gov.my/statistik/,38.599358550428434,3,Low,33089.28571428572,1.112315118716542
NIC,Nicaragua,2021-05-16,0,0,0,0,82,0.0,2.51,0.0,12,"V008, V017","Oxford/AstraZeneca, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,555.4285714285714,0.0
NZL,New Zealand,2021-05-16,450680,306221,144459,4205,12080,9.35,6.35,3.0,2505,V009,Pfizer/BioNTech,S102,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data,52.82524712544209,1,Low,12041.857142857143,2.680394071181326
HUN,Hungary,2021-05-16,7366464,4639299,2727165,64663,79588,76.25,48.02,28.23,8239,"V006, V007, V008, V009, V012, V017","Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S066,Government of Hungary,https://koronavirus.gov.hu//cikkek/5-millio-411-ezer-beoltott-202-az-uj-fertozott-elhunyt-9-beteg,41.21601129825864,6,Low,77627.14285714286,1.080409813989453
ARM,Armenia,2021-05-16,19249,19249,0,0,1217,0.65,0.65,0.0,411,"V008, V015, V017","Oxford/AstraZeneca, Sinovac, Sputnik V",S007,Ministry of Health,https://www.panarmenian.net/eng/news/293562/Over_55000_Covid_vaccine_doses_administered_in_Armenia,100.0,3,Low,807.2857142857143,6.322406358771884
BWA,Botswana,2021-05-16,0,0,0,0,3987,0.0,3.04,0.0,1695,V008,Oxford/AstraZeneca,S023,Ministry of Health and Wellness,https://twitter.com/BWGovernment/status/1403023571757277192,0.0,1,Low,2205.0,0.0
HRV,Croatia,2021-05-16,1349447,1041215,308232,2456,31120,32.87,25.36,7.51,7581,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S036,Ministry of Health,https://www.koronavirus.hr,70.39689209241126,3,Low,33563.71428571428,2.3061298442991838
AIA,Anguilla,2021-05-16,0,0,0,0,253,0.0,40.76,0.0,16864,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,253.0,0.0
MDV,Maldives,2021-05-16,448708,303336,145372,2821,1925,83.01,56.12,26.89,3561,"V008, V009, V012","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",S091,Presidency of the Maldives,https://twitter.com/HPA_MV/status/1406663443378176003,52.0755861486932,3,Low,2546.0,0.4290095117537463
ECU,Ecuador,2021-05-16,1524724,1179062,345662,38788,33537,8.64,6.68,1.96,1901,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S044,Government of Ecuador via Ecuacovid,https://github.com/andrab/ecuacovid,70.68330588213342,3,Low,29290.85714285714,2.1995456226831878
COD,Democratic Republic of Congo,2021-05-16,0,0,0,0,428,0.0,0.01,0.0,5,V008,Oxford/AstraZeneca,S001,World Health Organization,https://covid19.who.int/,0.0,1,Low,408.0,0.0
VEN,Venezuela,2021-05-16,0,0,0,0,1784,0.0,0.88,0.0,63,"V002, V017","BBIBP-CorV, Sputnik V",S149,Government of Venezuela,https://ais.paho.org/imm/IM_DosisAdmin-Vacunacion.asp,0.0,2,Low,1784.0,0.0
GAB,Gabon,2021-05-16,0,0,0,0,409,0.0,0.38,0.0,184,V012,Sinopharm/Beijing,S055,Ministry of Health,https://monitoring-covid19gabon.ga/,0.0,1,Low,404.57142857142856,0.0
THA,Thailand,2021-05-16,2264308,1482702,781606,0,64916,3.24,2.12,1.12,930,"V008, V015","Oxford/AstraZeneca, Sinovac",S139,Government of Thailand,https://ddc.moph.go.th/uploads/ckeditor2//files/Daily%20report%202021-06-20.pdf,47.28502423278582,2,Low,62103.0,2.866924464339657
GHA,Ghana,2021-05-16,0,0,0,0,46,0.0,2.72,0.0,1,"V008, V017","Oxford/AstraZeneca, Sputnik V",S001,World Health Organization,https://covid19.who.int/,0.0,2,Low,46.0,0.0
TUV,Tuvalu,2021-05-16,0,0,0,0,0,0.0,20.35,0.0,0,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,0.0,0.0
JPN,Japan,2021-05-16,6112406,4380733,1731673,0,239440,4.83,3.46,1.37,1893,"V007, V009","Moderna, Pfizer/BioNTech",S074,Prime Minister's Office,https://www.kantei.go.jp/jp/headline/kansensho/vaccine.html,60.47070204917762,2,Low,200201.57142857145,3.917279055088945
SLV,El Salvador,2021-05-16,0,0,0,0,33626,0.0,15.8,0.0,5184,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S045,Ministry of Health,https://covid19.gob.sv/,0.0,3,Low,28344.42857142857,0.0
FRO,Faeroe Islands,2021-05-16,26977,19153,7824,0,494,55.21,39.2,16.01,10109,"V007, V009","Moderna, Pfizer/BioNTech",S051,Government of the Faeroe Islands,https://corona.fo/api,59.150002610557095,2,Low,616.2857142857143,1.8311895318234053
SLB,Solomon Islands,2021-05-16,0,0,0,0,355,0.0,1.36,0.0,517,V008,Oxford/AstraZeneca,S033,SPC Public Health Division,https://stats.pacificdata.org/vis?tm=covid&pg=0&df[ds]=SPC2&df[id]=DF_COVID_VACCINATION&df[ag]=SPC&df[vs]=1.0,0.0,1,Low,552.0,0.0
OWID_WLS,Wales,2021-05-16,2945234,2027803,917431,10400,23436,93.41,64.32,29.1,7433,"V007, V008, V009","Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",S046,Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare,54.75739014095551,3,Low,24114.285714285717,0.7957262478974505
MNG,Mongolia,2021-05-16,2422303,1778612,643691,10747,29847,73.89,54.25,19.63,9104,"V008, V009, V012, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",S096,Ministry of Health via ikon.mn,https://ikon.mn/,63.80936370608092,4,Low,64924.857142857145,1.2321745050061863
TUN,Tunisia,2021-05-16,599969,414023,185946,29416,11633,5.08,3.5,1.57,984,"V008, V009, V015, V017","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",S141,Ministry of Health,https://www.facebook.com/santetunisie.rns.tn/posts/4242069875832084,55.08800235735696,4,Low,13626.285714285714,1.938933511564764
URY,Uruguay,2021-05-16,2309464,1361354,948110,408,39434,66.48,39.19,27.29,11352,"V008, V009, V015","Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",S147,Ministry of Health via vacuna.uy,https://monitor.uruguaysevacuna.gub.uy/,30.355366789240712,3,Low,32327.714285714286,1.7074957652511578
AUS,Australia,2021-05-16,3089184,0,0,32387,62121,12.11,0.64,0.0,2436,"V008, V009","Oxford/AstraZeneca, Pfizer/BioNTech",S009,Government of Australia via covidlive.com.au,https://covidlive.com.au/vaccinations,0.0,2,Low,60138.857142857145,2.01091938842102
NPL,Nepal,2021-05-16,0,0,0,0,7825,0.0,7.18,0.0,269,"V008, V012","Oxford/AstraZeneca, Sinopharm/Beijing",S100,Government of Nepal,https://covid19.mohp.gov.np/covid/englishSituationReport/60cdcbdabc01a_SitRep496_COVID-19_19-06-2021_EN.pdf,0.0,2,Low,14436.857142857143,0.0
ABW,Aruba,2021-05-16,0,0,0,0,1235,0.0,53.84,0.0,11567,V009,Pfizer/BioNTech,S008,Government of Aruba,https://www.government.aw,0.0,1,Low,862.4285714285714,0.0
