country,date,people_vaccinated_per_hundred,predicted,error,abs error
Senegal,2021-06-14,2.85,16.313376207793898,-13.463376207793898,13.463376207793898
Curacao,2021-06-14,53.26,45.4022235325462,7.857776467453796,7.857776467453796
Scotland,2021-06-14,64.64,51.16926329498554,13.47073670501446,13.47073670501446
British Virgin Islands,2021-06-14,40.5,42.14917628100058,-1.6491762810005781,1.6491762810005781
Finland,2021-06-14,51.36,34.33277143453601,17.027228565463986,17.027228565463986
Anguilla,2021-06-14,60.79,48.923607058957174,11.866392941042825,11.866392941042825
Spain,2021-06-14,46.44,31.93138830479177,14.508611695208227,14.508611695208227
Bolivia,2021-06-14,13.23,19.782953985033803,-6.5529539850338026,6.5529539850338026
Hungary,2021-06-14,55.4,38.61990076030209,16.78009923969791,16.78009923969791
Canada,2021-06-14,65.07,34.712928333256826,30.357071666743167,30.357071666743167
Iceland,2021-06-14,63.0,34.59396864691173,28.406031353088267,28.406031353088267
Sierra Leone,2021-06-14,0.98,12.955415592699278,-11.975415592699278,11.975415592699278
Cambodia,2021-06-14,17.95,20.933995082149746,-2.9839950821497467,2.9839950821497467
Slovenia,2021-06-14,37.24,31.27992569255112,5.960074307448881,5.960074307448881
Burkina Faso,2021-06-14,0.09,25.239669568710756,-25.149669568710756,25.149669568710756
Zambia,2021-06-14,0.77,9.39334180721518,-8.62334180721518,8.62334180721518
Wallis and Futuna,2021-06-14,39.53,44.28963712885219,-4.759637128852191,4.759637128852191
Greenland,2021-06-14,37.0,26.945105409490598,10.054894590509402,10.054894590509402
Uruguay,2021-06-14,60.49,36.968096036637476,23.521903963362526,23.521903963362526
Russia,2021-06-14,12.7,25.764311890020327,-13.064311890020328,13.064311890020328
Japan,2021-06-14,14.58,16.41744867919662,-1.837448679196621,1.837448679196621
Ghana,2021-06-14,2.74,15.840873694724568,-13.100873694724568,13.100873694724568
Kenya,2021-06-14,1.84,14.351374517746773,-12.511374517746773,12.511374517746773
India,2021-06-14,14.9,22.967383862816913,-8.067383862816913,8.067383862816913
Indonesia,2021-06-14,7.47,21.394927961608932,-13.924927961608933,13.924927961608933
Timor,2021-06-14,7.07,10.633841807207446,-3.563841807207446,3.563841807207446
Zimbabwe,2021-06-14,4.67,16.619614279377007,-11.949614279377007,11.949614279377007
Honduras,2021-06-14,4.26,14.41053316316425,-10.15053316316425,10.15053316316425
Venezuela,2021-06-14,2.07,15.670886179196632,-13.600886179196632,13.600886179196632
Andorra,2021-06-14,44.84,31.295034611728813,13.54496538827119,13.54496538827119
Bulgaria,2021-06-14,12.7,24.829869147483688,-12.129869147483689,12.129869147483689
El Salvador,2021-06-14,20.75,21.030052845863263,-0.2800528458632634,0.2800528458632634
Iraq,2021-06-14,1.23,14.272659409010295,-13.042659409010295,13.042659409010295
Turks and Caicos Islands,2021-06-14,53.62,44.0681679989457,9.5518320010543,9.5518320010543
France,2021-06-14,45.22,31.67060136822681,13.54939863177319,13.54939863177319
Brazil,2021-06-14,25.98,25.760479242941127,0.21952075705887353,0.21952075705887353
Hong Kong,2021-06-14,23.5,22.498321262738973,1.0016787372610274,1.0016787372610274
Yemen,2021-06-14,0.74,6.413160539970562,-5.673160539970562,5.673160539970562
Thailand,2021-06-14,6.82,15.002282083149101,-8.1822820831491,8.1822820831491
Greece,2021-06-14,41.01,30.699900760302032,10.310099239697966,10.310099239697966
Italy,2021-06-14,49.1,31.716547314172733,17.38345268582727,17.38345268582727
Laos,2021-06-14,9.81,14.44010541477521,-4.63010541477521,4.63010541477521
Kazakhstan,2021-06-14,13.35,19.7548907536133,-6.4048907536133,6.4048907536133
Tunisia,2021-06-14,8.73,14.414540258073803,-5.6845402580738025,5.6845402580738025
Guinea,2021-06-14,2.32,11.671585434751147,-9.351585434751147,9.351585434751147
Romania,2021-06-14,23.74,29.29897974660513,-5.558979746605132,5.558979746605132
Samoa,2021-06-14,19.33,13.424846793420578,5.9051532065794206,5.9051532065794206
North Macedonia,2021-06-15,12.63,17.632021556689704,-5.002021556689703,5.002021556689703
Bahamas,2021-06-15,12.79,17.343913886226705,-4.553913886226706,4.553913886226706
South Sudan,2021-06-15,0.15,10.316093401544737,-10.166093401544737,10.166093401544737
Guyana,2021-06-15,27.57,23.295897420007353,4.274102579992647,4.274102579992647
Congo,2021-06-15,0.41,9.615666308618422,-9.205666308618422,9.205666308618422
Hong Kong,2021-06-15,23.89,22.717395764118347,1.1726042358816535,1.1726042358816535
Tunisia,2021-06-15,8.93,14.633614759453177,-5.703614759453178,5.703614759453178
Georgia,2021-06-15,5.32,13.57547600957168,-8.25547600957168,8.25547600957168
Honduras,2021-06-15,4.26,14.629607664543624,-10.369607664543624,10.369607664543624
United States,2021-06-15,52.23,43.158740460530254,9.071259539469743,9.071259539469743
Ethiopia,2021-06-15,1.65,10.789628943174602,-9.139628943174602,9.139628943174602
Venezuela,2021-06-15,2.07,15.889960680576007,-13.819960680576006,13.819960680576006
Germany,2021-06-15,48.68,32.970689383119634,15.709310616880366,15.709310616880366
United Kingdom,2021-06-15,61.9,53.42477969211957,8.475220307880427,8.475220307880427
Cuba,2021-06-15,18.49,11.060064752481416,7.429935247518582,7.429935247518582
South Korea,2021-06-15,24.51,17.858804731481033,6.651195268518968,6.651195268518968
Belgium,2021-06-15,50.44,32.669111316103184,17.770888683896814,17.770888683896814
Gabon,2021-06-15,1.05,12.081451645898703,-11.031451645898702,11.031451645898702
France,2021-06-15,45.66,31.889675869606183,13.770324130393814,13.770324130393814
Uruguay,2021-06-15,60.91,37.187170538016844,23.722829461983153,23.722829461983153
French Polynesia,2021-06-15,23.05,24.969522819302664,-1.9195228193026637,1.9195228193026637
Laos,2021-06-15,9.86,14.659179916154585,-4.799179916154586,4.799179916154586
Saint Vincent and the Grenadines,2021-06-15,16.6,24.09579756321337,-7.495797563213369,7.495797563213369
Pakistan,2021-06-15,4.03,17.431577428322104,-13.401577428322103,13.401577428322103
Kenya,2021-06-15,1.84,14.570449019126148,-12.730449019126148,12.730449019126148
Guinea,2021-06-15,2.52,11.890659936130522,-9.370659936130522,9.370659936130522
Moldova,2021-06-15,9.64,15.904156336203489,-6.264156336203488,6.264156336203488
Croatia,2021-06-15,34.77,29.03545694139454,5.734543058605464,5.734543058605464
Russia,2021-06-15,12.71,25.9833863913997,-13.2733863913997,13.2733863913997
Suriname,2021-06-15,20.45,19.3100331267557,1.1399668732442976,1.1399668732442976
Qatar,2021-06-15,55.6,29.75530374112714,25.84469625887286,25.84469625887286
Palestine,2021-06-15,8.09,14.628452341677253,-6.538452341677253,6.538452341677253
Thailand,2021-06-15,7.09,15.221356584528476,-8.131356584528476,8.131356584528476
Kuwait,2021-06-15,67.32,29.072920839912758,38.24707916008724,38.24707916008724
Lebanon,2021-06-15,10.5,18.299901349998574,-7.799901349998574,7.799901349998574
Denmark,2021-06-15,49.0,32.88017581407031,16.119824185929687,16.119824185929687
Uzbekistan,2021-06-15,4.85,12.45992855900058,-7.609928559000581,7.609928559000581
Timor,2021-06-15,7.87,10.85291630858682,-2.9829163085868204,2.9829163085868204
Cameroon,2021-06-15,0.27,9.698115269972472,-9.428115269972473,9.428115269972473
Yemen,2021-06-15,0.74,6.6322350413499365,-5.892235041349936,5.892235041349936
South Africa,2021-06-15,3.31,15.978928773184524,-12.668928773184524,12.668928773184524
Tuvalu,2021-06-15,40.47,28.236682049629973,12.233317950370026,12.233317950370026
Cyprus,2021-06-15,49.81,32.04662122404605,17.763378775953953,17.763378775953953
Liechtenstein,2021-06-15,46.12,31.013212237894695,15.106787762105302,15.106787762105302
Philippines,2021-06-15,4.68,15.239489648467245,-10.559489648467245,10.559489648467245
Bangladesh,2021-06-15,3.54,20.29770745564341,-16.75770745564341,16.75770745564341
Saint Kitts and Nevis,2021-06-15,41.38,30.45618697290956,10.923813027090443,10.923813027090443
Italy,2021-06-15,49.63,31.935621815552114,17.69437818444789,17.69437818444789
Portugal,2021-06-15,45.01,32.17954073447105,12.830459265528951,12.830459265528951
Netherlands,2021-06-15,48.37,31.39851951166853,16.97148048833147,16.97148048833147
Belize,2021-06-15,18.68,21.475019060231862,-2.795019060231862,2.795019060231862
Ghana,2021-06-15,2.74,16.059948196103942,-13.319948196103942,13.319948196103942
Finland,2021-06-15,51.42,34.55184593591538,16.86815406408462,16.86815406408462
Maldives,2021-06-15,58.19,54.61988317966302,3.5701168203369775,3.5701168203369775
Saint Lucia,2021-06-15,16.15,24.030681350504057,-7.880681350504059,7.880681350504059
Estonia,2021-06-15,39.99,33.17068233377202,6.819317666227981,6.819317666227981
Dominican Republic,2021-06-15,39.51,24.28413297106982,15.225867028930178,15.225867028930178
Uganda,2021-06-15,1.78,13.7461125965993,-11.9661125965993,11.9661125965993
Lithuania,2021-06-15,43.5,32.936702896633236,10.563297103366764,10.563297103366764
Norway,2021-06-15,37.15,33.411028164820564,3.7389718351794343,3.7389718351794343
Libya,2021-06-15,4.81,9.574757259233703,-4.764757259233703,4.764757259233703
Azerbaijan,2021-06-15,18.18,23.696312630440804,-5.5163126304408046,5.5163126304408046
Wallis and Futuna,2021-06-15,39.75,44.50871163023157,-4.7587116302315735,4.7587116302315735
Mongolia,2021-06-15,57.89,34.38552763225026,23.50447236774974,23.50447236774974
Turkey,2021-06-15,26.4,28.537945434367625,-2.1379454343676265,2.1379454343676265
Romania,2021-06-15,23.81,29.518054247984512,-5.7080542479845136,5.7080542479845136
New Caledonia,2021-06-15,19.36,24.025378675158525,-4.665378675158525,4.665378675158525
Latvia,2021-06-15,32.59,28.161560295695022,4.4284397043049815,4.4284397043049815
Democratic Republic of Congo,2021-06-15,0.04,8.876683972506338,-8.83668397250634,8.83668397250634
Curacao,2021-06-15,53.34,45.621298033925584,7.71870196607442,7.71870196607442
Angola,2021-06-15,2.5,14.93411486277071,-12.43411486277071,12.43411486277071
United Arab Emirates,2021-06-15,51.38,49.62517401907688,1.7548259809231226,1.7548259809231226
Wales,2021-06-15,70.48,55.77293572048829,14.707064279511712,14.707064279511712
San Marino,2021-06-15,64.18,50.39926356127273,13.780736438727274,13.780736438727274
Japan,2021-06-15,15.23,16.636523180575995,-1.406523180575995,1.406523180575995
Nepal,2021-06-15,8.37,21.899995591236394,-13.529995591236395,13.529995591236395
Montserrat,2021-06-15,27.79,35.69668284154504,-7.906682841545042,7.906682841545042
Samoa,2021-06-15,20.28,13.643921294799952,6.636078705200049,6.636078705200049
Kazakhstan,2021-06-15,13.57,19.973965254992674,-6.4039652549926736,6.4039652549926736
Chile,2021-06-15,61.93,43.84267861863317,18.087321381366827,18.087321381366827
Spain,2021-06-15,47.16,32.15046280617115,15.009537193828848,15.009537193828848
Vietnam,2021-06-15,1.63,13.789876706613388,-12.159876706613389,12.159876706613389
Canada,2021-06-15,65.38,34.932002834636194,30.4479971653638,30.4479971653638
Sint Maarten (Dutch part),2021-06-15,45.57,42.1271918956711,3.442808104328897,3.442808104328897
Somalia,2021-06-15,0.85,9.745838340313814,-8.895838340313814,8.895838340313814
Scotland,2021-06-15,65.01,51.38833779636491,13.621662203635097,13.621662203635097
Mali,2021-06-15,0.6,11.13499779622271,-10.53499779622271,10.53499779622271
New Zealand,2021-06-15,11.76,17.665465079897356,-5.905465079897356,5.905465079897356
Pitcairn,2021-06-15,100.0,25.45874407009013,74.54125592990987,74.54125592990987
Vanuatu,2021-06-15,1.67,25.45874407009013,-23.788744070090132,23.788744070090132
Bolivia,2021-06-15,13.47,20.00202848641317,-6.53202848641317,6.53202848641317
Iceland,2021-06-15,65.7,34.8130431482911,30.886956851708902,30.886956851708902
Guatemala,2021-06-15,3.2,15.30197706898581,-12.10197706898581,12.10197706898581
Taiwan,2021-06-15,4.14,12.246279075159865,-8.106279075159865,8.106279075159865
Greenland,2021-06-15,37.31,27.164179910869972,10.14582008913003,10.14582008913003
Serbia,2021-06-15,39.03,37.601095316016355,1.428904683983646,1.428904683983646
Luxembourg,2021-06-15,43.27,31.427939700015212,11.84206029998479,11.84206029998479
Cayman Islands,2021-06-15,71.41,50.12968972105776,21.28031027894224,21.28031027894224
Cape Verde,2021-06-15,7.58,13.185187002602998,-5.605187002602998,5.605187002602998
Slovakia,2021-06-15,35.01,30.902177091885445,4.107822908114553,4.107822908114553
Slovenia,2021-06-15,37.49,31.499000193930495,5.990999806069507,5.990999806069507
Saudi Arabia,2021-06-15,0.0,20.04531687621969,-20.04531687621969,20.04531687621969
Cook Islands,2021-06-15,54.59,25.45874407009013,29.131255929909873,29.131255929909873
Seychelles,2021-06-15,71.85,71.99900142043683,-0.14900142043683218,0.14900142043683218
Israel,2021-06-15,63.38,68.36923097838371,-4.989230978383709,4.989230978383709
Albania,2021-06-15,17.65,21.27589921674303,-3.625899216743033,3.625899216743033
Grenada,2021-06-15,16.37,23.689818988634823,-7.319818988634822,7.319818988634822
Ecuador,2021-06-15,11.79,20.256729660585126,-8.466729660585127,8.466729660585127
Equatorial Guinea,2021-06-15,10.59,15.410000201805158,-4.820000201805158,4.820000201805158
Liberia,2021-06-15,1.32,7.043623289207346,-5.723623289207346,5.723623289207346
Sweden,2021-06-15,41.6,31.978392085822374,9.621607914177627,9.621607914177627
Panama,2021-06-15,20.65,24.29953730204355,-3.6495373020435515,3.6495373020435515
Cote d'Ivoire,2021-06-15,2.67,14.580067243722855,-11.910067243722855,11.910067243722855
Hungary,2021-06-15,55.52,38.83897526168147,16.681024738318534,16.681024738318534
Zimbabwe,2021-06-15,4.67,16.83868878075638,-12.168688780756382,12.168688780756382
Mauritania,2021-06-15,0.91,11.550518139506387,-10.640518139506387,10.640518139506387
Egypt,2021-06-15,3.01,18.360396363800003,-15.350396363800003,15.350396363800003
Turks and Caicos Islands,2021-06-15,53.62,44.287242500325064,9.332757499674933,9.332757499674933
India,2021-06-15,15.06,23.186458364196287,-8.126458364196287,8.126458364196287
Isle of Man,2021-06-15,73.38,54.836404457333074,18.54359554266692,18.54359554266692
Morocco,2021-06-15,25.38,27.777480119665757,-2.397480119665758,2.397480119665758
Mauritius,2021-06-15,19.47,23.537638524873,-4.067638524873001,4.067638524873001
Namibia,2021-06-15,3.61,12.958619838424074,-9.348619838424074,9.348619838424074
Malawi,2021-06-15,1.95,13.543885798507365,-11.593885798507365,11.593885798507365
Senegal,2021-06-15,2.87,16.532450709173272,-13.662450709173271,13.662450709173271
Brazil,2021-06-15,26.57,25.9795537443205,0.5904462556794989,0.5904462556794989
Paraguay,2021-06-15,5.54,16.07595117056732,-10.53595117056732,10.53595117056732
Jordan,2021-06-15,19.3,22.387790341776178,-3.087790341776177,3.087790341776177
Northern Ireland,2021-06-15,59.5,51.3748506141054,8.125149385894602,8.125149385894602
Colombia,2021-06-15,18.26,19.48506484724272,-1.2250648472427201,1.2250648472427201
Fiji,2021-06-15,26.54,16.724032857331185,9.815967142668814,9.815967142668814
Macao,2021-06-15,28.0,21.03687331773555,6.963126682264448,6.963126682264448
Aruba,2021-06-15,62.13,51.41683374821122,10.713166251788785,10.713166251788785
Oman,2021-06-15,10.49,22.918363016783456,-12.428363016783456,12.428363016783456
Ukraine,2021-06-15,3.53,15.616755637355599,-12.0867556373556,12.0867556373556
Brunei,2021-06-15,11.87,13.561802481284047,-1.6918024812840482,1.6918024812840482
Peru,2021-06-15,11.22,18.70826189122111,-7.488261891221109,7.488261891221109
Bulgaria,2021-06-15,12.79,25.048943648863062,-12.258943648863063,12.258943648863063
Sierra Leone,2021-06-15,0.98,13.174490094078653,-12.194490094078652,12.194490094078652
Montenegro,2021-06-15,23.19,20.682592208076233,2.507407791923768,2.507407791923768
Madagascar,2021-06-15,0.54,6.25862328935354,-5.71862328935354,5.71862328935354
Cambodia,2021-06-15,18.4,21.15306958352912,-2.753069583529122,2.753069583529122
China,2021-06-15,43.21,22.455136391399687,20.754863608600314,20.754863608600314
Argentina,2021-06-15,29.26,27.12045049817809,2.139549501821911,2.139549501821911
Guernsey,2021-06-15,49.17,50.45189636379999,-1.2818963637999872,1.2818963637999872
Zambia,2021-06-15,0.77,9.612416308594554,-8.842416308594554,8.842416308594554
Antigua and Barbuda,2021-06-15,36.0,36.57573289689587,-0.5757328968958717,0.5757328968958717
Malaysia,2021-06-15,10.61,16.734862176439652,-6.1248621764396525,6.1248621764396525
Czechia,2021-06-15,43.13,30.776973166903435,12.353026833096568,12.353026833096568
Poland,2021-06-15,41.09,31.6208119963753,9.469188003624705,9.469188003624705
Sudan,2021-06-15,1.03,13.325936749406065,-12.295936749406065,12.295936749406065
Kosovo,2021-06-15,5.08,12.114203079101767,-7.034203079101767,7.034203079101767
Faeroe Islands,2021-06-15,52.57,34.70030793643345,17.869692063566553,17.869692063566553
Switzerland,2021-06-15,44.62,29.89289636379998,14.727103636200017,14.727103636200017
British Virgin Islands,2021-06-15,40.5,42.368250782379945,-1.8682507823799455,1.8682507823799455
Austria,2021-06-15,47.59,32.890959653390084,14.69904034660992,14.69904034660992
Bahrain,2021-06-15,60.7,44.45048312272148,16.249516877278523,16.249516877278523
Malta,2021-06-15,77.97,47.57602611793894,30.39397388206106,30.39397388206106
Mexico,2021-06-15,20.68,25.653009744461354,-4.973009744461354,4.973009744461354
Sri Lanka,2021-06-15,10.82,21.030669774838113,-10.210669774838113,10.210669774838113
England,2021-06-15,62.4,53.49140940228756,8.90859059771244,8.90859059771244
Central African Republic,2021-06-15,0.85,6.253623289260936,-5.403623289260937,5.403623289260937
Trinidad and Tobago,2021-06-15,11.93,17.018316644539215,-5.088316644539216,5.088316644539216
Anguilla,2021-06-15,60.79,49.14268156033654,11.647318439663458,11.647318439663458
Indonesia,2021-06-15,7.64,21.614002462988307,-13.974002462988306,13.974002462988306
Barbados,2021-06-15,31.04,36.236173787395984,-5.196173787395985,5.196173787395985
Greece,2021-06-15,41.27,30.9189752616814,10.351024738318603,10.351024738318603
El Salvador,2021-06-15,21.35,21.249127347242638,0.10087265275736357,0.10087265275736357
Australia,2021-06-15,20.52,16.17709215474328,4.342907845256718,4.342907845256718
Italy,2021-06-16,50.15,32.15469631693148,17.99530368306852,17.99530368306852
Albania,2021-06-16,17.7,21.494973718122406,-3.7949737181224066,3.7949737181224066
Angola,2021-06-16,2.5,15.153189364150084,-12.653189364150084,12.653189364150084
Poland,2021-06-16,41.78,31.839886497754673,9.940113502245328,9.940113502245328
Isle of Man,2021-06-16,73.39,55.055478958712456,18.334521041287545,18.334521041287545
Cambodia,2021-06-16,18.77,21.372144084908495,-2.6021440849084954,2.6021440849084954
Israel,2021-06-16,63.41,68.5883054797631,-5.178305479763097,5.178305479763097
Kosovo,2021-06-16,5.08,12.333277580481141,-7.253277580481141,7.253277580481141
El Salvador,2021-06-16,21.7,21.468201848622012,0.23179815137798698,0.23179815137798698
Portugal,2021-06-16,45.51,32.398615235850414,13.111384764149584,13.111384764149584
San Marino,2021-06-16,64.47,50.6183380626521,13.851661937347899,13.851661937347899
Seychelles,2021-06-16,71.85,72.2180759218162,-0.3680759218161995,0.3680759218161995
Bahamas,2021-06-16,12.79,17.562988387606087,-4.7729883876060875,4.7729883876060875
Thailand,2021-06-16,7.33,15.44043108590785,-8.11043108590785,8.11043108590785
Liechtenstein,2021-06-16,46.87,31.232286739274063,15.637713260725935,15.637713260725935
Malawi,2021-06-16,1.96,13.762960299886739,-11.802960299886738,11.802960299886738
Ecuador,2021-06-16,11.79,20.4758041619645,-8.685804161964501,8.685804161964501
Kenya,2021-06-16,1.84,14.789523520505522,-12.949523520505522,12.949523520505522
Nepal,2021-06-16,8.45,22.119070092615768,-13.669070092615769,13.669070092615769
Kazakhstan,2021-06-16,13.78,20.19303975637205,-6.413039756372049,6.413039756372049
Lebanon,2021-06-16,10.52,18.51897585137795,-7.998975851377949,7.998975851377949
Madagascar,2021-06-16,0.54,6.477697790732915,-5.937697790732915,5.937697790732915
Libya,2021-06-16,5.11,9.793831760613077,-4.683831760613077,4.683831760613077
Belize,2021-06-16,18.89,21.694093561611236,-2.8040935616112357,2.8040935616112357
Netherlands,2021-06-16,48.37,31.617594013047903,16.752405986952095,16.752405986952095
Saint Lucia,2021-06-16,16.23,24.24975585188343,-8.019755851883431,8.019755851883431
Jordan,2021-06-16,19.68,22.606864843155552,-2.9268648431555526,2.9268648431555526
Cameroon,2021-06-16,0.27,9.917189771351847,-9.647189771351847,9.647189771351847
Ukraine,2021-06-16,3.64,15.835830138734966,-12.195830138734966,12.195830138734966
Dominican Republic,2021-06-16,39.65,24.503207472449194,15.146792527550804,15.146792527550804
Russia,2021-06-16,12.82,26.202460892779076,-13.382460892779076,13.382460892779076
United States,2021-06-16,52.34,43.37781496190962,8.962185038090382,8.962185038090382
Cuba,2021-06-16,18.94,11.27913925386079,7.66086074613921,7.66086074613921
Turkey,2021-06-16,28.05,28.757019935747,-0.7070199357469988,0.7070199357469988
Japan,2021-06-16,15.84,16.85559768195537,-1.01559768195537,1.01559768195537
Uganda,2021-06-16,1.8,13.965187097978674,-12.165187097978674,12.165187097978674
Lithuania,2021-06-16,43.75,33.15577739801262,10.594222601987383,10.594222601987383
Philippines,2021-06-16,5.07,15.458564149846627,-10.388564149846626,10.388564149846626
Honduras,2021-06-16,4.35,14.848682165922998,-10.498682165922999,10.498682165922999
Congo,2021-06-16,0.41,9.834740809997797,-9.424740809997797,9.424740809997797
Venezuela,2021-06-16,2.07,16.10903518195538,-14.03903518195538,14.03903518195538
Yemen,2021-06-16,0.79,6.851309542729311,-6.061309542729311,6.061309542729311
Wales,2021-06-16,70.59,55.99201022186767,14.59798977813233,14.59798977813233
Qatar,2021-06-16,55.74,29.974378242506514,25.765621757493488,25.765621757493488
Switzerland,2021-06-16,45.28,30.111970865179355,15.168029134820646,15.168029134820646
North Macedonia,2021-06-16,12.73,17.85109605806908,-5.121096058069078,5.121096058069078
Estonia,2021-06-16,40.21,33.38975683515139,6.820243164848613,6.820243164848613
Kuwait,2021-06-16,67.32,29.291995341292132,38.02800465870786,38.02800465870786
Democratic Republic of Congo,2021-06-16,0.04,9.095758473885713,-9.055758473885714,9.055758473885714
Malaysia,2021-06-16,11.22,16.953936677819026,-5.733936677819026,5.733936677819026
India,2021-06-16,15.25,23.405532865575662,-8.155532865575662,8.155532865575662
Taiwan,2021-06-16,4.14,12.46535357653924,-8.32535357653924,8.32535357653924
Morocco,2021-06-16,25.38,27.996554621045124,-2.6165546210451254,2.6165546210451254
England,2021-06-16,62.7,53.71048390366694,8.989516096333062,8.989516096333062
Hungary,2021-06-16,55.65,39.058049763060836,16.591950236939162,16.591950236939162
Denmark,2021-06-16,49.9,33.099250315449694,16.800749684550304,16.800749684550304
Anguilla,2021-06-16,60.79,49.36175606171591,11.42824393828409,11.42824393828409
Romania,2021-06-16,23.88,29.73712874936388,-5.857128749363881,5.857128749363881
Bahrain,2021-06-16,60.82,44.66955762410086,16.15044237589914,16.15044237589914
Sweden,2021-06-16,42.02,32.197466587201745,9.822533412798258,9.822533412798258
Zimbabwe,2021-06-16,4.69,17.057763282135756,-12.367763282135755,12.367763282135755
Hong Kong,2021-06-16,24.25,22.93647026549772,1.3135297345022785,1.3135297345022785
Tunisia,2021-06-16,9.13,14.852689260832552,-5.722689260832551,5.722689260832551
Sierra Leone,2021-06-16,0.98,13.393564595458027,-12.413564595458027,12.413564595458027
Latvia,2021-06-16,32.89,28.380634797074396,4.509365202925604,4.509365202925604
Laos,2021-06-16,9.89,14.878254417533956,-4.988254417533955,4.988254417533955
Maldives,2021-06-16,58.23,54.8389576810424,3.391042318957595,3.391042318957595
Liberia,2021-06-16,1.32,7.262697790586721,-5.94269779058672,5.94269779058672
Equatorial Guinea,2021-06-16,10.59,15.629074703184532,-5.039074703184532,5.039074703184532
Curacao,2021-06-16,53.43,45.84037253530495,7.589627464695049,7.589627464695049
Uruguay,2021-06-16,61.34,37.406245039396225,23.93375496060378,23.93375496060378
Australia,2021-06-16,20.8,16.39616665612265,4.403833343877352,4.403833343877352
Colombia,2021-06-16,18.26,19.704139348622096,-1.4441393486220946,1.4441393486220946
Bolivia,2021-06-16,13.47,20.221102987792552,-6.751102987792551,6.751102987792551
Argentina,2021-06-16,29.63,27.339524999557458,2.290475000442541,2.290475000442541
Mauritania,2021-06-16,0.91,11.769592640885762,-10.859592640885761,10.859592640885761
Cayman Islands,2021-06-16,71.41,50.34876422243714,21.061235777562857,21.061235777562857
Sudan,2021-06-16,1.03,13.54501125078544,-12.51501125078544,12.51501125078544
Mauritius,2021-06-16,19.47,23.756713026252374,-4.286713026252375,4.286713026252375
China,2021-06-16,43.21,22.67421089277906,20.53578910722094,20.53578910722094
France,2021-06-16,46.11,32.10875037098556,14.001249629014438,14.001249629014438
Georgia,2021-06-16,5.43,13.794550510951055,-8.364550510951055,8.364550510951055
South Sudan,2021-06-16,0.15,10.535167902924112,-10.385167902924112,10.385167902924112
South Korea,2021-06-16,26.9,18.077879232860408,8.822120767139591,8.822120767139591
United Kingdom,2021-06-16,62.19,53.64385419349894,8.546145806501059,8.546145806501059
Gabon,2021-06-16,1.05,12.300526147278077,-11.250526147278077,11.250526147278077
Palestine,2021-06-16,8.37,14.847526843056631,-6.477526843056632,6.477526843056632
Spain,2021-06-16,47.83,32.369537307550516,15.460462692449482,15.460462692449482
Cyprus,2021-06-16,50.18,32.26569572542542,17.914304274574583,17.914304274574583
Somalia,2021-06-16,0.85,9.964912841693188,-9.114912841693188,9.114912841693188
Vietnam,2021-06-16,1.75,14.008951207992762,-12.258951207992762,12.258951207992762
Paraguay,2021-06-16,5.72,16.295025671946693,-10.575025671946694,10.575025671946694
Slovakia,2021-06-16,35.13,31.12125159326482,4.008748406735183,4.008748406735183
South Africa,2021-06-16,3.33,16.1980032745639,-12.868003274563899,12.868003274563899
Montenegro,2021-06-16,23.19,20.901666709455608,2.2883332905443936,2.2883332905443936
Moldova,2021-06-16,9.7,16.12323083758287,-6.423230837582871,6.423230837582871
Serbia,2021-06-16,39.03,37.82016981739574,1.2098301826042643,1.2098301826042643
Northern Ireland,2021-06-16,59.6,51.593925115484765,8.006074884515236,8.006074884515236
Cape Verde,2021-06-16,7.58,13.404261503982372,-5.824261503982372,5.824261503982372
Barbados,2021-06-16,31.29,36.455248288775365,-5.165248288775366,5.165248288775366
Norway,2021-06-16,38.33,33.630102666199946,4.6998973338000525,4.6998973338000525
Indonesia,2021-06-16,7.84,21.83307696436768,-13.993076964367681,13.993076964367681
Belgium,2021-06-16,51.46,32.88818581748255,18.57181418251745,18.57181418251745
Iceland,2021-06-16,67.84,35.03211764967048,32.80788235032952,32.80788235032952
Azerbaijan,2021-06-16,18.34,23.91538713182018,-5.575387131820179,5.575387131820179
Guernsey,2021-06-16,49.17,50.670970865179356,-1.5009708651793545,1.5009708651793545
Sint Maarten (Dutch part),2021-06-16,45.57,42.346266397050485,3.2237336029495154,3.2237336029495154
Canada,2021-06-16,65.65,35.151077336015575,30.49892266398443,30.49892266398443
Montserrat,2021-06-16,27.79,35.91575734292441,-8.125757342924409,8.125757342924409
Guinea,2021-06-16,2.52,12.109734437509896,-9.589734437509897,9.589734437509897
Brunei,2021-06-16,11.87,13.780876982663422,-1.9108769826634227,1.9108769826634227
Ethiopia,2021-06-16,1.65,11.008703444553976,-9.358703444553976,9.358703444553976
Malta,2021-06-16,78.49,47.79510061931832,30.694899380681676,30.694899380681676
Peru,2021-06-16,11.31,18.927336392600484,-7.617336392600484,7.617336392600484
Czechia,2021-06-16,43.52,30.99604766828281,12.523952331717194,12.523952331717194
United Arab Emirates,2021-06-16,51.38,49.84424852045626,1.535751479543741,1.535751479543741
Aruba,2021-06-16,62.25,51.635908249590585,10.614091750409415,10.614091750409415
Faeroe Islands,2021-06-16,52.78,34.91938243781283,17.860617562187173,17.860617562187173
Croatia,2021-06-16,34.79,29.254531442773914,5.5354685572260856,5.5354685572260856
Luxembourg,2021-06-16,43.63,31.647014201394587,11.982985798605416,11.982985798605416
